audit_id,question_id,stage,question,gold_answer,gold_supporting_facts,retrieved_evidence,covered_supporting_facts,automatic_three_class_label,automatic_stop_label,critic_stop_probability,critic_prediction,prediction_outcome,evidence_length_tokens,evidence_length_bucket,gold_supporting_fact_count,gold_supporting_fact_bucket,visible_supporting_fact_ratio_evaluation_only,human_sufficient_to_answer,human_label,human_notes,reviewer

[article_79fb543405cf3bd7a169_b256_s0000-0002] TITLE: Tennis (magazine) | SENTENCE_IDS: [0, 1, 2] | TEXT: TENNIS is an American sports magazine owned by the Sinclair Broadcast Group.  There are eight issues per year covering the world of tennis.  The ""tennis.com"" website is an offshoot of the magazine and part of the same media company.

[article_995e71bda11ec4693e26_b256_s0000-0001] TITLE: FHM | SENTENCE_IDS: [0, 1] | TEXT: FHM was a UK monthly men's lifestyle magazine.  It contained features such as the ""FHM"" 100 Sexiest Women in the World, which has featured models, TV presenters, reality stars and singers.

[article_82e30bc3f4127bfa2c1a_b256_s0000-0001] TITLE: Adventist World | SENTENCE_IDS: [0, 1] | TEXT: Adventist World is a monthly international magazine of the Seventh-day Adventist Church published by the Review and Herald Publishing Association.  Editors are based in Silver Spring, Maryland and Seoul, Korea.","[{""title"": ""Guitar World"", ""sentence_id"": 0}, {""title"": ""Golf Digest"", ""sentence_id"": 0}, {""title"": ""Golf Digest"", ""sentence_id"": 3}, {""title"": ""Golf Digest"", ""sentence_id"": 5}]",sufficient,1,0.9993040561676025,1,correct_stop,1444,1025-2048,4,4+,0.5,,,,
70,hotpot_005993,dense@5,Lean on Pete stars the actor best known for playing what role in Granite Flats?,Timmy Sanders,"[{""title"": ""Lean on Pete"", ""sentence_id"": 1}, {""title"": ""Charlie Plummer"", ""sentence_id"": 0}]","[article_67e25851d4e908121333_b256_s0000-0001] TITLE: Lean on Pete | SENTENCE_IDS: [0, 1] | TEXT: Lean on Pete is a 2017 British-American drama film written for the screen and directed by Andrew Haigh, based upon the novel of the same name by Willy Vlautin.  It stars Charlie Plummer, Travis Fimmel, Chloë Sevigny, Steve Buscemi, Steve Zahn, Thomas Mann, and Amy Seimetz.

[article_fa08752d18e47d01092e_b256_s0000-0000] TITLE: Charlie Plummer | SENTENCE_IDS: [0] | TEXT: Charlie Plummer (born May 24, 1999) is an American film and television actor, best known for playing the lead roles of Timmy Sanders and Jack in the series ""Granite Flats"" and film ""King Jack"", respectively.

[article_b52dfb253897756eb3e5_b256_s0000-0006] TITLE: Sneaky Pete | SENTENCE_IDS: [0, 1, 2, 3, 4, 5, 6] | TEXT: Sneaky Pete is an American crime drama series created by David Shore and Bryan Cranston.  The series follows Marius Josipovic (Giovanni Ribisi), a released convict who adopts the identity of his cell mate, Pete Murphy, in order to avoid his past life.  The series also stars Marin Ireland, Shane McRae, Libe Barer, Michael Drayer, Peter Gerety, and Margo Martindale.  The pilot debuted on August 7, 2015, and was followed by a full series order that September.  Shore left the project in early 2016 and was replaced by Graham Yost, who served as executive producer and showrunner for the remaining nine episodes.  The series premiered in its entirety on January 13, 2017, exclusively on Amazon Video.  On January 19, 2017, Amazon announced that ""Sneaky Pete"" had been renewed for a second season.

[article_7c2eb388345b78463016_b256_s0000-0004] TITLE: Colin Hanks | SENTENCE_IDS: [0, 1, 2, 3, 4] | TEXT: Colin Lewes Hanks (born Colin Lewes Dillingham; November 24, 1977) is an American actor and filmmaker.  He is known for starring as characters in films such as Shaun Brumder in ""Orange County"", Preston in ""King Kong"", Oliver in ""The House Bunny"", and Troy Gable in ""The Great Buck Howard"".  His television roles include Alex Whitman in ""Roswell"", Henry Jones in ""Band of Brothers"", Travis Marshall in ""Dexter"", officer Gus Grimly in ""Fargo"", Jack Bailey in ""The Good Guys"", and Greg Short in ""Life in Pieces"".  He is the eldest son of actor Tom Hanks.  In the ""Talking Tom and Friends"" animated series, he voices the title character.

[article_d58a806b7fa7aa582f9d_b256_s0000-0000] TITLE: Christopher Rich (actor) | SENTENCE_IDS: [0] | TEXT: Christopher Rich Wilson (born September 16, 1953, in Dallas, Texas) is an American actor, best known for his roles on ""Murphy Brown"" and ""Reba"".","[{""title"": ""Lean on Pete"", ""sentence_id"": 1}, {""title"": ""Charlie Plummer"", ""sentence_id"": 0}]",sufficient,1,0.9990726709365845,1,correct_stop,627,513-1024,2,2,1.0,,,,
71,hotpot_000236,dense@5,The Kansas City Wizards have had three home venues in Kansas City in their time.  Which was their first?,Arrowhead Stadium,"[{""title"": ""Children's Mercy Park"", ""sentence_id"": 0}, {""title"": ""Children's Mercy Park"", ""sentence_id"": 4}, {""title"": ""CommunityAmerica Ballpark"", ""sentence_id"": 1}]","[article_907fdbd90314e9b00435_b256_s0000-0003] TITLE: Brewer Fieldhouse | SENTENCE_IDS: [0, 1, 2, 3] | TEXT: The Brewer Fieldhouse was a multi-purpose arena located in Columbia, Missouri, and home to the University of Missouri Tigers basketball team prior to the Hearnes Center opening in 1972.  Named after Chester Brewer, the building opened in 1929 to expand on the existing 500 seat Rothwell Gymnasium.  Both buildings were converted into the Student Recreation Complex, which was renovated in 1987 and again in 2005.  The Allman Brothers Band played there in 02/1971 before Duane was killed in a motorcycle accident.

[article_18e5dd4010de11592bea_b256_s0000-0004] TITLE: Arrowhead Stadium | SENTENCE_IDS: [0, 1, 2, 3, 4] | TEXT: Arrowhead Stadium is a football stadium in Kansas City, Missouri, United States, that primarily serves as the home venue of the Kansas City Chiefs of the National Football League (NFL).  It is part of the Truman Sports Complex with adjacent Kauffman Stadium, the home of the Kansas City Royals of Major League Baseball (MLB).  Arrowhead has a seating capacity of 76,416, making it the 28th largest stadium in North America and sixth largest NFL stadium.  It is also the largest sports facility by capacity in the state of Missouri.  A $375 million renovation was completed in 2010.

[article_d58e78390f9e984fe6b5_b256_s0000-0005] TITLE: Children's Mercy Park | SENTENCE_IDS: [0, 1, 2, 3, 4, 5] | TEXT: Children's Mercy Park (formerly Sporting Park and Livestrong Sporting Park) is a soccer-specific stadium in Kansas City, Kansas, United States, and is the home of Sporting Kansas City.  The stadium is located near Kansas Speedway and it opened during the 2011 season of Major League Soccer on June 9, 2011 with a match against the Chicago Fire.  The stadium has a seating capacity of 18,467 seats, which can expand to 25,000 for concerts.  Most SKC games attract around 21,000 because of different stadium modes.  The stadium is Sporting Kansas City's third home venue; then known as the Kansas City Wizards, the team played in Arrowhead Stadium from 1996 to 2007 and CommunityAmerica Ballpark from 2008 to 2010.  In 2013, the stadium hosted the MLS All-Star Game, the United States men's national soccer team, and the MLS Cup, three of the most prestigious matches in the United States, and is the only stadium to host all three in the same year.

[article_fe8ad5185acf98aca3fc_b256_s0000-0004] TITLE: CommunityAmerica Ballpark | SENTENCE_IDS: [0, 1, 2, 3, 4] | TEXT: CommunityAmerica Ballpark is a baseball park in Kansas City, Kansas, located in the Kansas City neighborhood of Piper, Kansas.  It is home of the Kansas City T-Bones of the independent American Association, and the former home of the Kansas City Wizards (now Sporting Kansas City) of Major League Soccer.  It is located in the Village West area at 1800 Village West Parkway.  Many local area High School teams, including Bonner Springs High School, in there annual Butch Foster Memorial Baseball Classic play at the ballpark and it is also the home of the Kansas City Kansas Community College Blue Devils.  It has also been used for concerts and some community events.

[article_0e90a7989d4639c95768_b256_s0000-0004] TITLE: Astrodome | SENTENCE_IDS: [0, 1, 2, 3, 4] | TEXT: The NRG Astrodome, also known as the Houston Astrodome or simply The Astrodome, is the world's first multi-purpose, domed sports stadium, located in Houston, Texas.  Construction on the stadium began in 1962, and it officially opened in 1965.  It served as home to the Houston Astros of Major League Baseball (MLB) from its opening in 1965 until 1999, and the home to the Houston Oilers of the National Football League (NFL) from 1968 until 1996, and also the part-time home of the Houston Rockets of the National Basketball Association (NBA) from 1971 until 1975.  Additionally, the Astrodome was the primary venue of the Houston Livestock Show and Rodeo from 1966 until 2002.  When opened, it was named the Harris County Domed Stadium and was nicknamed the ""Eighth Wonder of the World"".","[{""title"": ""Children's Mercy Park"", ""sentence_id"": 0}, {""title"": ""Children's Mercy Park"", ""sentence_id"": 4}, {""title"": ""CommunityAmerica Ballpark"", ""sentence_id"": 1}]",sufficient,1,0.6567168235778809,1,correct_stop,891,513-1024,3,3,0.6666666666666666,,,,
72,hotpot_001658,dense@5,"Which writer was ordained to priesthood, W. Somerset Maugham or Thomas Merton?",Thomas Merton,"[{""title"": ""W. Somerset Maugham"", ""sentence_id"": 0}, {""title"": ""W. Somerset Maugham"", ""sentence_id"": 1}, {""title"": ""Thomas Merton"", ""sentence_id"": 0}, {""title"": ""Thomas Merton"", ""sentence_id"": 2}]","[article_655e0c4eb006f0420b6c_b256_s0000-0002] TITLE: Thomas Merton | SENTENCE_IDS: [0, 1, 2] | TEXT: Thomas Merton, O.C.S.O. (January 31, 1915 – December 10, 1968) was an American Catholic writer, theologian and mystic.  A Trappist monk of the Abbey of Gethsemani, Kentucky, he was a poet, social activist, and student of comparative religion.  In 1949, he was ordained to the priesthood and given the name Father Louis.

[article_a3b622db206d3caa9d22_b256_s0000-0001] TITLE: W. Somerset Maugham | SENTENCE_IDS: [0, 1] | TEXT: William Somerset Maugham CH ( ; 25 January 1874 – 16 December 1965), better known as W. Somerset Maugham, was a British playwright, novelist and short story writer.  He was among the most popular writers of his era and reputedly the highest-paid author during the 1930s.

[article_301cad43596086443ef0_b256_s0000-0002] TITLE: C. S. Lewis | SENTENCE_IDS: [0, 1, 2] | TEXT: Clive Staples Lewis (29 November 1898 – 22 November 1963) was a British novelist, poet, academic, medievalist, literary critic, essayist, lay theologian, broadcaster, lecturer, and Christian apologist.  He held academic positions at both Oxford University (Magdalen College, 1925–1954) and Cambridge University (Magdalene College, 1954–1963).  He is best known for his works of fiction, especially ""The Screwtape Letters"", ""The Chronicles of Narnia"", and ""The Space Trilogy"", and for his non-fiction Christian apologetics, such as ""Mere Christianity"", ""Miracles"", and ""The Problem of Pain"".

[article_5326a41ab016346f2433_b256_s0000-0003] TITLE: Alan Watts | SENTENCE_IDS: [0, 1, 2, 3] | TEXT: Alan Wilson Watts (6 January 1915 – 16 November 1973) was a British philosopher, writer, and speaker, best known as an interpreter and populariser of Eastern philosophy for a Western audience.  Born in Chislehurst, England, he moved to the United States in 1938 and began Zen training in New York.  Pursuing a career, he attended Seabury-Western Theological Seminary, where he received a master's degree in theology.  Watts became an Episcopal priest in 1945, then left the ministry in 1950 and moved to California, where he joined the faculty of the American Academy of Asian Studies.

[article_07a4e3f31e592e5fd6b1_b256_s0000-0002] TITLE: Thomas More | SENTENCE_IDS: [0, 1, 2] | TEXT: Sir Thomas More ( ; 7 February 14786 July 1535), venerated by Roman Catholics as Saint Thomas More, was an English lawyer, social philosopher, author, statesman and noted Renaissance humanist.  He was also a councillor to Henry VIII, and Lord High Chancellor of England from October 1529 to 16 May 1532.  He wrote ""Utopia"", published in 1516, about the political system of an imaginary ideal island nation.","[{""title"": ""W. Somerset Maugham"", ""sentence_id"": 0}, {""title"": ""W. Somerset Maugham"", ""sentence_id"": 1}, {""title"": ""Thomas Merton"", ""sentence_id"": 0}, {""title"": ""Thomas Merton"", ""sentence_id"": 2}]",sufficient,1,0.9992988109588623,1,correct_stop,643,513-1024,4,4+,0.75,,,,
73,hotpot_001492,dense@5,Both Phaedranassa and Mitella are considered the classification of what level of species?,genus,"[{""title"": ""Phaedranassa"", ""sentence_id"": 0}, {""title"": ""Mitella"", ""sentence_id"": 1}]","[article_9dbcdf97784b76d75e15_b256_s0000-0000] TITLE: Phaedranassa | SENTENCE_IDS: [0] | TEXT: Phaedranassa is a genus of South American and Central American plants in Amaryllis family, subfamily Amaryllidoideae.

[article_843c79349d9546ecd1d7_b256_s0000-0001] TITLE: Mitella | SENTENCE_IDS: [0, 1] | TEXT: Mitella is a genus of flowering plants known as miterworts or bishop's caps.  ""Mitella"" species are native to temperate and arctic North America and Asia.

[article_51cccf70697c92e943d6_b256_s0000-0001] TITLE: Marsilea | SENTENCE_IDS: [0, 1] | TEXT: Marsilea is a genus of approximately 65 species of aquatic ferns of the family Marsileaceae.  The name honours Italian naturalist Luigi Ferdinando Marsili (1656–1730).

[article_e2acf85819e36e6df906_b256_s0000-0001] TITLE: Medinilla | SENTENCE_IDS: [0, 1] | TEXT: Medinilla is a genus of about 193 species of flowering plants in the family Melastomataceae, native to tropical regions of the Old World from Africa (two species) east through Madagascar (about 70 species) and southern Asia to the western Pacific Ocean islands.  The genus was named after J. de Medinilla, governor of the Mariana Islands in 1820.

[article_42a3d1f427debe2778a8_b256_s0000-0001] TITLE: Butea | SENTENCE_IDS: [0, 1] | TEXT: Butea is a genus of flowering plants belonging to the pea family, Fabaceae.  It is sometimes considered to have only two species, ""B. monosperma"" and ""B. superba"", or is expanded to include four or five species.","[{""title"": ""Phaedranassa"", ""sentence_id"": 0}, {""title"": ""Mitella"", ""sentence_id"": 1}]",sufficient,1,0.9993225336074829,1,correct_stop,336,<=512,2,2,1.0,,,,
74,hotpot_006476,dense@5, Steven S. Crompton is a Canadian-born artist known as the artist for a a fantasy role-playing game designed by Ken St. Andre and first published by who?,Flying Buffalo,"[{""title"": ""Steve Crompton"", ""sentence_id"": 0}, {""title"": ""Steve Crompton"", ""sentence_id"": 1}, {""title"": ""Tunnels &amp; Trolls"", ""sentence_id"": 0}]","[article_027d7b7d27893dc9a384_b256_s0000-0001] TITLE: Steve Crompton | SENTENCE_IDS: [0, 1] | TEXT: Steven S. Crompton is a Canadian-born artist, author and designer who has worked in the role-playing and comic genres since 1981.  In the gaming industry he is best known as the artist for the Grimtooth Traps books as well as other ""Catalyst"" role-playing game supplements, ""Tunnels & Trolls"" and the ""Nuclear War"" card game.

[article_5f264669b1a01730e4a6_b256_s0000-0001] TITLE: Tunnels &amp; Trolls | SENTENCE_IDS: [0, 1] | TEXT: Tunnels & Trolls (abbreviated ""T&T"") is a fantasy role-playing game designed by Ken St. Andre and first published in 1975 by Flying Buffalo.  The second modern role-playing game published, it was written by Ken St. Andre to be a more accessible alternative to ""Dungeons & Dragons"" and is suitable for solitaire, group, and play-by-mail gameplay.

[article_39c028d090ce07b0f5bf_b256_s0000-0002] TITLE: Dungeons &amp; Dragons (1974) | SENTENCE_IDS: [0, 1, 2] | TEXT: The original Dungeons & Dragons (commonly abbreviated ""D&D"") boxed set by Gary Gygax and Dave Arneson was published by TSR, Inc. in 1974.  It initially included the original edition of the ""Dungeons & Dragons"" fantasy role-playing game.  Its product designation was TSR 2002.

[article_0757b042d4a77b0d6e48_b256_s0000-0001] TITLE: Dave Arneson | SENTENCE_IDS: [0, 1] | TEXT: David Lance ""Dave"" Arneson (October 1, 1947 – April 7, 2009) was an American game designer best known for co-developing the first published role-playing game (RPG), ""Dungeons & Dragons"", with Gary Gygax, in the early 1970s.  Arneson's early work was fundamental to the development of the genre, developing the concept of the RPG using devices now considered to be archetypical, such as adventuring in ""dungeons"" and using a neutral judge who doubles as the voice and consciousness of all other characters to develop the storyline.

[article_94b11cec4ccb74fc88ea_b256_s0000-0000] TITLE: Arena of Khazan | SENTENCE_IDS: [0] | TEXT: Arena of Khazan is a 1979 role-playing game adventure for ""Tunnels & Trolls"" published by Flying Buffalo.","[{""title"": ""Steve Crompton"", ""sentence_id"": 0}, {""title"": ""Steve Crompton"", ""sentence_id"": 1}, {""title"": ""Tunnels &amp; Trolls"", ""sentence_id"": 0}]",sufficient,1,0.9993206262588501,1,correct_stop,510,<=512,3,3,0.6666666666666666,,,,
75,hotpot_006600,dense@5,Which politician represents a city on the Flathead Indian Reservation?,Gregory J. Hertz,"[{""title"": ""Greg Hertz"", ""sentence_id"": 0}, {""title"": ""Greg Hertz"", ""sentence_id"": 1}, {""title"": ""Polson, Montana"", ""sentence_id"": 0}, {""title"": ""Polson, Montana"", ""sentence_id"": 1}]","[article_9b40091d00f0acabe698_b256_s0000-0004] TITLE: Polson, Montana | SENTENCE_IDS: [0, 1, 2, 3, 4] | TEXT: Polson is a city in Lake County, Montana, United States, on the southern shore of Flathead Lake.  It is also on the Flathead Indian Reservation.  The population was 4,488 at the 2010 census.  It is the county seat of Lake County.  The city was named after pioneer rancher David Polson.

[article_f4a367e1b285e56bbcc9_b256_s0000-0002] TITLE: Ryan Zinke | SENTENCE_IDS: [0, 1, 2] | TEXT: Ryan Keith Zinke (born November 1, 1961) is an American politician and businessman who is currently the 52nd United States Secretary of the Interior, serving in the Trump administration.  Zinke served as the U.S. representative for Montana's at-large congressional district from 2015 until 2017.  From 2009 to 2013, he served as a member of the Montana Senate, representing the 2nd district.

[article_d4d833c288e33e215cfd_b256_s0000-0001] TITLE: Columbia Falls, Montana | SENTENCE_IDS: [0, 1] | TEXT: Columbia Falls (Salish: nq̓éyɫkʷm) is a city in Flathead County, Montana, United States.  The population was 4,688 at the 2010 census.

[article_849b8db7ec80946b764d_b256_s0000-0001] TITLE: Greg Hertz | SENTENCE_IDS: [0, 1] | TEXT: Gregory J. Hertz (born December 30, 1957) is a Republican member of the Montana Legislature.  He was elected to House District 11 which represents the Polson area.

[article_559b297c5f1eba5ce6fb_b256_s0000-0002] TITLE: Greg Gianforte | SENTENCE_IDS: [0, 1, 2] | TEXT: Gregory Richard Gianforte (born April 17, 1961) is an American businessman, engineer, and politician who is the U.S. Representative for Montana's at-large congressional district.  On May 25, 2017, he won the special election following Rep. Ryan Zinke's resignation to become Secretary of the Interior.  Gianforte and his wife founded RightNow Technologies, a customer relationship management software company.","[{""title"": ""Greg Hertz"", ""sentence_id"": 0}, {""title"": ""Greg Hertz"", ""sentence_id"": 1}, {""title"": ""Polson, Montana"", ""sentence_id"": 0}, {""title"": ""Polson, Montana"", ""sentence_id"": 1}]",sufficient,1,0.41119033098220825,1,correct_stop,423,<=512,4,4+,1.0,,,,
76,hotpot_004462,rerank@20,Den Tagayasu lived in the town that was bombed on which dates?,9–10 March 1945,"[{""title"": ""Den Tagayasu"", ""sentence_id"": 2}, {""title"": ""Bombing of Tokyo"", ""sentence_id"": 1}]","[article_11a0ca9a2e96f7127b4c_b256_s0000-0007] TITLE: Den Tagayasu | SENTENCE_IDS: [0, 1, 2, 3, 4, 5, 6, 7] | TEXT: Den was born in Asakusa district of Tokyo in 1931.  Den's birth name was .  His hometown was subjected to American airbomb raids in 1945, though he and his family were able to move south to his mother's home in Kagoshima before they were attacked.  At the conclusion of World War II, Den returned to Tokyo and began high school, which he completed in 1952.  While in high school, Den organized a strike that resulted in the removal of the school principal.  Den suspected this organizing experience was one factor that allowed him to enroll into Waseda University that was governed by a leftist student organization.  While Den studied Chinese literature there, he also had considerable involvement in several violent demonstrations in 1952.  Consequently, Den was dismissed from Waseda.

[article_94751dc812292a10994d_b256_s0000-0003] TITLE: Bombing of Tokyo | SENTENCE_IDS: [0, 1, 2, 3] | TEXT: The Bombing of Tokyo (東京大空襲 , Tōkyōdaikūshū ) often refers to a series of firebombing air raids by the United States Army Air Forces during the Pacific campaigns of World War II.  On the night of 9–10 March 1945, Operation Meetinghouse was conducted and is regarded as the single most destructive bombing raid in human history.  16 sqmi of central Tokyo was annihilated, over 1 million were made homeless with an estimated 100,000 civilian deaths.  The Japanese later called this event Night of the Black Snow.

[article_8f07fe3db4c116ee512c_b256_s0000-0002] TITLE: Atomic bombings of Hiroshima and Nagasaki | SENTENCE_IDS: [0, 1, 2] | TEXT: During the final stage of World War II, the United States dropped nuclear weapons on the Japanese cities of Hiroshima and Nagasaki on August 6 and 9, 1945, respectively.  The United States had dropped the bombs with the consent of the United Kingdom as outlined in the Quebec Agreement.  The two bombings, which killed at least 129,000 people, remain the only use of nuclear weapons for warfare in history.

[article_0e3ec68a783c3c0dd00d_b256_s0000-0003] TITLE: Fat Man | SENTENCE_IDS: [0, 1, 2, 3] | TEXT: ""Fat Man"" was the codename for the atomic bomb that was detonated over the Japanese city of Nagasaki by the United States on 9 August 1945.  It was the second of the only two nuclear weapons ever used in warfare, the first being Little Boy, and its detonation marked the third-ever man-made nuclear explosion in history.  It was built by scientists and engineers at Los Alamos Laboratory using plutonium from the Hanford Site and dropped from the Boeing B-29 Superfortress ""Bockscar"".  For the Fat Man mission, ""Bockscar"" was piloted by Major Charles W. Sweeney.

[article_4afd8ab5a9fdda6468ad_b256_s0000-0002] TITLE: J. Robert Oppenheimer | SENTENCE_IDS: [0, 1, 2] | TEXT: Julius Robert Oppenheimer (April 22, 1904 – February 18, 1967) was an American theoretical physicist and professor of physics at the University of California, Berkeley.  Oppenheimer was the wartime head of the Los Alamos Laboratory and is among those who are credited with being the ""father of the atomic bomb"" for their role in the Manhattan Project, the World War II undertaking that developed the first nuclear weapons used in the atomic bombings of Hiroshima and Nagasaki.  The first atomic bomb was detonated on July 16, 1945, in the Trinity test in New Mexico; Oppenheimer later remarked that it brought to mind words from the ""Bhagavad Gita"": ""Now I am become Death, the destroyer of worlds.""

[article_0e5396c596673f5f74bf_b256_s0000-0004] TITLE: Imperial War Museum North | SENTENCE_IDS: [0, 1, 2, 3, 4] | TEXT: Imperial War Museum North (sometimes referred to as IWM North) is a museum in the Metropolitan Borough of Trafford in Greater Manchester, England.  One of five branches of the Imperial War Museum, it explores the impact of modern conflicts on people and society.  It is the first branch of the Imperial War Museum to be located in the north of England.  The museum occupies a site overlooking the Manchester Ship Canal in Trafford Park, an area which during the Second World War was a key industrial centre and consequently heavily bombed during the Manchester Blitz in 1940.  The area is now home to the Lowry cultural centre and the MediaCityUK development, which stand opposite the museum at Salford Quays.

[article_ec5bd81c451ba44d00b0_b256_s0000-0002] TITLE: Den Dover | SENTENCE_IDS: [0, 1, 2] | TEXT: Densmore Ronald Dover (born 4 April 1938 in Stockton Heath, Cheshire), known as Den Dover, is a British politician.  Representing the Conservative Party, he was the Member of Parliament (MP) for the constituency of Chorley from 1979 to 1997.  He then served as a Member of the European Parliament (MEP) for the North West England region from 1999 to 2009.

[article_6b2ef2a4430016e9ae26_b256_s0000-0004] TITLE: Bolton | SENTENCE_IDS: [0, 1, 2, 3, 4] | TEXT: Bolton ( or locally ] ) is a town in Greater Manchester in North West England.  A former mill town, Bolton has been a production centre for textiles since Flemish weavers settled in the area in the 14th century, introducing a wool and cotton-weaving tradition.  The urbanisation and development of the town largely coincided with the introduction of textile manufacture during the Industrial Revolution.  Bolton was a 19th-century boomtown, and at its zenith in 1929 its 216 cotton mills and 26 bleaching and dyeing works made it one of the largest and most productive centres of cotton spinning in the world.  The British cotton industry declined sharply after the First World War, and by the 1980s cotton manufacture had virtually ceased in Bolton.

[article_9e3d0ce20b347c2570c3_b256_s0000-0001] TITLE: The Adventures of Tom Sawyer | SENTENCE_IDS: [0, 1] | TEXT: The Adventures of Tom Sawyer by Mark Twain is an 1876 novel about a young boy growing up along the Mississippi River.  It is set in the fictional town of St. Petersburg, inspired by Hannibal, Missouri, where Twain lived.

[article_c99ef852f4837ce0eba6_b256_s0000-0002] TITLE: Apalachee | SENTENCE_IDS: [0, 1, 2] | TEXT: The Apalachee are a Native American people who historically lived in the Florida Panhandle.  They lived between the Aucilla River and Ochlockonee River, at the head of Apalachee Bay, an area known to Europeans as the Apalachee Province.  They spoke a Muskogean language called Apalachee, which is now extinct.

[article_4d9de021f2d1a9be1795_b256_s0000-0003] TITLE: Loughborough University | SENTENCE_IDS: [0, 1, 2, 3] | TEXT: Loughborough University (abbreviated as Lough for post-nominals) is a public research university located in the market town of Loughborough, Leicestershire, in the East Midlands of England.  It has been a university since 1966, but the institution dates back to 1909, when the then Loughborough Technical Institute began with a focus on skills and knowledge which would be directly applicable in the wider world.  In March 2013, the university announced it had acquired the former broadcast centre at the Queen Elizabeth Olympic Park which opened as a second campus in 2015.  It was a member of the 1994 Group until the group was dissolved in November 2013.

[article_252bfd75358868279d3a_b256_s0000-0002] TITLE: Attack on Pearl Harbor | SENTENCE_IDS: [0, 1, 2] | TEXT: The attack on Pearl Harbor was a surprise military strike by the Imperial Japanese Navy Air Service against the United States naval base at Pearl Harbor, Hawaii Territory, on the morning of December 7, 1941.  The attack, also known as the Battle of Pearl Harbor, led to the United States' entry into World War II.  The Japanese military leadership referred to the attack as the Hawaii Operation and Operation AI, and as Operation Z during its planning.

[article_04a5b8bcac50ed3a28b8_b256_s0000-0000] TITLE: Frederick Ashworth | SENTENCE_IDS: [0] | TEXT: Vice Admiral Frederick Lincoln ""Dick"" Ashworth (24 January 1912 – 3 December 2005) was a United States Navy officer who served as the weaponeer on the B-29 ""Bockscar"" that dropped a Fat Man atomic bomb on Nagasaki, Japan on 9 August 1945 during World War II.

[article_4af4bef037791797da21_b256_s0000-0004] TITLE: Bataan Death March | SENTENCE_IDS: [0, 1, 2, 3, 4] | TEXT: The Bataan Death March (Filipino: ""Martsa ng Kamatayan sa Bataan""; Japanese: バターン死の行進, Hepburn: ""Batān Shi no Kōshin"") was the forcible transfer by the Imperial Japanese Army of 60,000–80,000 Filipino and American prisoners of war from Saysain Point, Bagac, Bataan and Mariveles to Camp O'Donnell, Capas, Tarlac, via San Fernando, Pampanga, where the prisoners were loaded onto trains.  The transfer began on April 9, 1942, after the three-month Battle of Bataan in the Philippines during World War II.  The total distance marched from Mariveles to San Fernando and from the Capas Train Station to Camp O'Donnell is variously reported by differing sources as between 60 and .  Differing sources also report widely differing prisoner of war casualties prior to reaching Camp O'Donnell: from 5,000 to 18,000 Filipino deaths and 500 to 650 American deaths during the march.  The march was characterized by severe physical abuse and wanton killings, and was later judged by an Allied military commission to be a Japanese war crime.

[article_0bf40801c03f2aaafb58_b256_s0000-0002] TITLE: 2011 Japanese motorcycle Grand Prix | SENTENCE_IDS: [0, 1, 2] | TEXT: The 2011 Japanese motorcycle Grand Prix was the fifteenth round of the 2011 Grand Prix motorcycle racing season.  It took place on the weekend of 29 September–2 October 2011 at the Twin Ring Motegi, located in Motegi, Japan.  The Grand Prix, originally scheduled for 24 April, was moved to 2 October due to the effects of the Tōhoku earthquake and the Fukushima I nuclear accidents.

[article_8f52f37579c8a29c6c85_b256_s0000-0002] TITLE: Human Shadow Etched in Stone | SENTENCE_IDS: [0, 1, 2] | TEXT: Human Shadow Etched in Stone (Japanese: 人影の石 ) is an exhibition at Hiroshima Peace Memorial Museum.  It is thought to be the outline of a person, who was sitting at the entrance of Hiroshima Branch of Sumitomo Bank that remained, when the atomic bomb was dropped over Hiroshima.  It is also known as Human Shadow of Death.

[article_dcc07a91f8ddf02d7d4d_b256_s0000-0001] TITLE: Seti I | SENTENCE_IDS: [0, 1] | TEXT: Menmaatre Seti I (or Sethos I as in Greek) was a pharaoh of the New Kingdom Nineteenth Dynasty of Egypt, the son of Ramesses I and Sitre, and the father of Ramesses II.  As with all dates in Ancient Egypt, the actual dates of his reign are unclear, and various historians claim different dates, with 1294 BC to 1279 BC and 1290 BC to 1279 BC being the most commonly used by scholars today.

[article_9aa30492f8dc6d3a1f86_b256_s0000-0006] TITLE: Trakai | SENTENCE_IDS: [0, 1, 2, 3, 4, 5, 6] | TEXT: Trakai (   ) (see names section for alternate and historic names) is a historic city and lake resort in Lithuania.  It lies 28 km west of Vilnius, the capital of Lithuania.  Because of its proximity to Vilnius, Trakai is a popular tourist destination.  Trakai is the administrative centre of Trakai district municipality.  The town covers 497.1 km2 of area and, according to 2007 estimates, is inhabited by 5,357 people.  A notable feature of Trakai is that the town was built and preserved by people of different nationalities.  Historically, communities of Karaims, Tatars, Lithuanians, Russians, Jews and Poles lived here.

